id,overview_eng,labels
8022409,"As Goh and Sonia unravel the mysteries of Galar’s hero legend, Leon suspects Chairman Rose is up to no good. Rose provided support for Leon as an up-and-coming Trainer, but when Leon and Ash confront him about the rampaging Pokémon, they learn that his mentorship of Leon was all part of his plan to restore the Legendary Pokémon Eternatus—otherwise known as the Darkest Day! Rose wants to use Eternatus’s limitless energy for Galar, no matter what gets destroyed in the process. As Leon prepares to catch and seal away Eternatus, Ash battles Rose; elsewhere, Goh is challenged by Rose’s secretary Oleana. Battling on different fronts, will our heroes prevail?","[('Sonia', 'PERSON'), ('Rose', 'PERSON'), ('Trainer', 'ORG'), ('Pokémon', 'ORG'), ('the Legendary Pokémon Eternatus', 'ORG'), ('the Darkest Day', 'DATE'), ('Galar', 'ORG'), ('Leon', 'PERSON'), ('Eternatus', 'POKEMON'), ('Ash', 'CHARACTER'), ('Goh', 'PERSON'), ('Rose’s', 'ORG'), ('Oleana', 'PERSON')]"
8022412,"Chairman Rose is determined to use the destructive Legendary Pokémon Eternatus to produce unlimited energy, and Ash and Goh are battling hard to stop that from happening! Although Rose seems to have the upper hand, Ash’s Riolu suddenly evolves into Lucario and defeats Rose’s Pokémon! Elsewhere, Goh and Raboot battle Rose’s secretary Oleana. Things seem bleak for Goh…until Raboot evolves into Cinderace! Rejoining forces, our heroes realize the sword and shield from Galar’s hero legend are actually Zacian and Zamazenta—who appear just in time to help defeat Eternatus again! Goh catches Eternatus, and after adding it to his Pokédex, he leaves its Poké Ball with Professor Magnolia for safekeeping.","[('Rose', 'PERSON'), ('Legendary Pokémon Eternatus', 'PERSON'), ('Ash', 'CHARACTER'), ('Riolu', 'POKEMON'), ('Lucario', 'POKEMON'), ('Rose’s', 'PERSON'), ('Oleana', 'PERSON'), ('Goh', 'PERSON'), ('Raboot', 'POKEMON'), ('Cinderace', 'POKEMON'), ('Galar’s', 'ORG'), ('Zacian', 'NORP'), ('Zamazenta', 'GPE'), ('Eternatus', 'POKEMON'), ('Pokédex', 'ITEM'), ('Poké Ball', 'FAC'), ('Magnolia', 'PERSON')]"
8022414,"After learning that a signal thought to come from Mew was detected on a distant island, Ash and Goh set off to investigate. There they find a forest filled with wild Pokémon, including a group of Pokémon who are inexplicably afraid. They follow the Pokémon—and to their surprise, Mewtwo appears! They share their respective goals with Mewtwo, and it agrees to a battle, but its sheer power is overwhelming. After being defeated, Ash and Goh realize that Mewtwo has been protecting Pokémon who were mistreated by humans. Mewtwo and the Pokémon take their leave, and Ash and Goh find themselves in total awe of all they’ve experienced!","[('Mew', 'POKEMON'), ('Goh', 'PERSON'), ('Mewtwo', 'POKEMON'), ('Pokémon', 'PERSON'), ('Ash', 'CHARACTER')]"
8022416,"It’s the Pokémon Grand Eating Contest, and our heroes are hungry to compete! Ash and Dragonite, along with Goh and Skwovet, are up against several previous eating contest winners, including the world-renown Emperor Blaziken. And rounding out the contestants? Team Rocket and Morpeko, who’s hangrier than ever! One by one, contestants are eliminated until two remain: Skwovet and Morpeko. But after pushing Morpeko too far, Team Rocket blasts off again—which means Skwovet has to eat just one more plate of food to win! Although it seems Skwovet has already eaten its fill, it suddenly evolves into a Greedent, surpasses Morpeko’s food plate tally, and wins the contest!","[('Ash', 'CHARACTER'), ('Dragonite', 'POKEMON'), ('Goh', 'PERSON'), ('Blaziken', 'POKEMON'), ('One', 'CARDINAL'), ('two', 'CARDINAL'), ('one', 'CARDINAL'), ('Skwovet', 'POKEMON'), ('Greedent', 'POKEMON'), ('Morpeko', 'PERSON')]"
8068960,"While Ash and Goh eat delectable treats (thanks to Greedent’s eating contest victory), Team Rocket plans to steal Pikachu by switching it with a lookalike called “Practically Pikachu.” When they appear to succeed and make their getaway via bicycle, Lucario and Cinderace chase after them! In response, Meowth shoots a bouncy glue at the two Pokémon, and they end up stuck together. Although this presents real challenges, Lucario and Cinderace figure out a way to work together and send Team Rocket flying. But when they return to Ash and Goh, the two Pokémon are shocked—the real Pikachu had been safely by Ash’s side all along!","[('Goh', 'PERSON'), ('Greedent', 'POKEMON'), ('Practically Pikachu', 'WORK_OF_ART'), ('Meowth', 'POKEMON'), ('Lucario', 'POKEMON'), ('Cinderace', 'POKEMON'), ('two', 'CARDINAL'), ('Pokémon', 'ORG'), ('Pikachu', 'POKEMON'), ('Ash', 'CHARACTER')]"
8068971,"As Goh and Chloe head to school, Chloe reveals she hasn’t decided whether she’ll ever catch a Pokémon of her own. Meanwhile, Yamper catches the attention of an Eevee inside the Eevee Evolution Lab. Eevee escapes and joins Yamper, but some researchers are in hot pursuit. The Pokémon run to the school, and when Chloe and Goh come outside to investigate, they encounter the researchers—and then Team Rocket! Chloe, Yamper, and Eevee help defeat Team Rocket, but when it’s time for the researchers to leave with Eevee, it runs back to Chloe. The researchers recognize this new friendship, and with their blessing, Eevee becomes Chloe’s very first Pokémon catch!","[('the Eevee Evolution Lab', 'ORG'), ('Yamper', 'POKEMON'), ('Eevee', 'POKEMON'), ('Chloe', 'LOC'), ('first', 'ORDINAL'), ('Pokémon', 'NORP')]"
8082533,"Ash, Goh, and Chloe take a plane to Galar to search for rare fossils in the Wild Area. There, they meet two fossil researchers named Cara Liss and Bray Zenn. But when the researchers attempt to restore two Fossil Pokémon, they mix up the pieces and come up with two odd Pokémon: Dracovish and Arctozolt! Dracovish runs off with Ash in tow, but it calms down when it reaches water and is able to go swimming. When Ash returns with Dracovish, the researchers ask him and Goh if they would take care of the two Fossil Pokémon—and our heroes agree. Meanwhile, the bond between Chloe and Eevee grows stronger!","[('Galar', 'ORG'), ('the Wild Area', 'LOC'), ('Cara Liss', 'PERSON'), ('Bray Zenn', 'PERSON'), ('Pokémon', 'PERSON'), ('Arctozolt', 'POKEMON'), ('Ash', 'CHARACTER'), ('Dracovish', 'POKEMON'), ('two', 'CARDINAL'), ('Fossil Pokémon', 'PERSON'), ('Chloe', 'ORG'), ('Eevee', 'POKEMON')]"
8092503,"Goh continues to grow his Pokémon family by catching a Geodude, while Ash wants to help his Farfetch’d become a Leek Master! Ash also wants to raise his World Coronation Series ranking, so he’s determined to battle as much as possible. When Dozer and Gurdurr challenge Ash and Farfetch’d, Farfetch’d wins using sheer strength. Meanwhile, a mysterious Trainer named Rinto has been watching, and he thinks Farfetch’d is undisciplined. So, Rinto and Gallade challenge Ash and Farfetch’d on the spot! Gallade’s power and finesse prove overwhelming, and Farfetch’d loses. But Ash vows to train hard with Farfetch’d until they meet Rinto again—and until Farfetch’d becomes a Leek Master!","[('Pokémon', 'PERSON'), ('Geodude', 'POKEMON'), ('World Coronation Series', 'EVENT'), ('Dozer', 'PERSON'), ('Gurdurr', 'POKEMON'), ('Trainer', 'ORG'), ('Gallade', 'POKEMON'), ('Ash', 'CHARACTER'), ('Rinto', 'PERSON'), ('Leek', 'PERSON')]"
8092504,"Laxton, one of Professor Cerise’s former students, is now the proud owner of his own farm. But when he asks for help dealing with some Diglett and Dugtrio who are overrunning the land, our heroes come to the rescue! After some research, they discover the Pokémon had previously lived on a nearby hill—until Team Rocket stopped there for a break and played loud music that caused the group of hungry Pokémon to flee to Laxton’s farm. In the process of resolving the conflict, our heroes wound up picking a huge bunch of carrots, so they celebrate their victory with some delicious carrot curry and carrot cake!","[('one', 'CARDINAL'), ('Cerise', 'PERSON'), ('Diglett', 'POKEMON'), ('Dugtrio', 'POKEMON'), ('Pokémon', 'ORG'), ('Laxton', 'PERSON')]"
8092505,"The Legendary Pokémon Suicune has been detected! Suicune is said to clean up polluted bodies of water and then leave, but for some reason, it’s lingering near a lake. And so, our heroes set off to investigate. Upon arriving, they discover the lake is being polluted by Pokémon hunters who want to catch Suicune. When Suicune appears, the hunters attack it—and to save it, Goh catches it! Weakened by the hunters, Suicune flees. But Goh heals its wounds, and the two form a bond as they defeat the hunters. Although Suicune disappears, it remains Goh’s Pokémon, and he trusts that it’ll always be with him, even when they’re apart.","[('Pokémon', 'ORG'), ('two', 'CARDINAL'), ('Suicune', 'POKEMON'), ('Goh’s Pokémon', 'PERSON')]"
8166891,"Ash and Goh have learned that a sequel to a popular movie is being filmed nearby, so they’re off! The movie features Jacqueline and her partner Inteleon, who fills Sobble with awe…because Inteleon is Sobble’s final evolved form! When our heroes ask to meet the movie stars, Jacqueline and Inteleon agree. The meeting inspires Goh and Sobble to work on using Sobble’s fear to its advantage in battle. And when Team Rocket embarks on a plan to steal Inteleon, Sobble gets to put its special training into action—to great effect! Sobble uses its newfound battling skills magnificently, and it starts feeling more secure about its own capabilities.",[]
8166892,"After Chloe reads a book about the Galarian forms of Ponyta and Rapidash, Professor Cerise suggests she, Ash, and Goh travel to Glimwood Tangle and see them firsthand. There, Chloe discovers that a vision she had while reading the book was real: Rapidash has been wounded, and Ponyta is worried! But Chloe also read about a type of flower nectar with healing powers, so she sets off to find some. En route, she meets a trio of playful Impidimp who eventually help her obtain the nectar, and she takes it back to Rapidash. Rapidash is restored to full health, and Chloe and Eevee get to ride Rapidash and Ponyta, too!",[]
8166893,"Ash’s Farfetch’d is still determined to become a Leek Master, and Ash will do whatever he can to help! After learning about the Castle of Chivalry, a training facility run by Wikstrom of the Kalos Elite Four, our heroes are off! Wikstrom has an intensive challenge waiting for them, and the armor they must wear only adds to the difficulty. Ash, Goh, Farfetch’d, and Scyther traverse three trials, facing powerful opponents along the way. In the end, they earn Wikstrom’s admiration, and he not only awards them the Knight Medal—he also helps Goh evolve his Scyther into Scizor!","[('Leek Master', 'PERSON'), ('the Castle of Chivalry', 'ORG'), ('the Kalos Elite Four', 'GPE'), ('Ash', 'CHARACTER'), ('three', 'CARDINAL'), ('Wikstrom', 'PERSON'), ('the Knight Medal', 'ORG'), ('Scyther', 'POKEMON'), ('Scizor', 'POKEMON')]"
8166894,"It’s a chilly, busy day in Vermilion City! Parker is taking Yamper to a sleepover, Goh wants to catch some Ice-type Pokémon, and Chrysa and Chloe end up having a girls’ night. After Chloe notices Chrysa’s collection of Psyduck goods, Chrysa reminisces about a time she felt like a failure—but a young man with a scarf-wearing Psyduck cheered her up, and she never forgot them.

The next day, Ash and Goh tell Chloe they met the same man and Psyduck, so Chloe insists on going out to look for them. The search is successful, and Chloe reunites an overjoyed Chrysa with the Psyduck who’s meant so much to her!","[('Parker', 'PERSON'), ('Yamper', 'POKEMON'), ('Ice', 'NORP'), ('Pokémon', 'ORG'), ('The next day', 'DATE'), ('Ash', 'CHARACTER'), ('Goh', 'PERSON'), ('Chloe', 'LOC'), ('Chrysa', 'PERSON'), ('Psyduck', 'POKEMON')]"
